日期,开盘,收盘,最高,最低,成交量,ma5,ma10,ma20,price_change,price_change_pct,turnover_rate,name
2025-02-06,56.3818947811347,56.47725170784398,56.836554637397136,56.0476596473986,5762379,56.47725170784398,56.47725170784398,56.47725170784398,0.0,0.0,0.07601348573362482,未知
2025-02-07,55.562711984567436,56.08631208986411,56.64414560043875,55.27515072383145,9339200,56.47725170784398,56.47725170784398,56.47725170784398,-0.39093961797987475,-0.0069220722708356955,0.09344322017484712,未知
2025-02-10,56.30501883705195,55.846380681564035,56.45606603937564,55.64148181597708,9940968,56.47725170784398,56.47725170784398,56.47725170784398,-0.2399314083000732,-0.004277895967123742,0.11608045730634377,未知
2025-02-11,56.43575168557007,56.44009418566439,56.553874957054084,55.9906694986089,6904623,56.47725170784398,56.47725170784398,56.47725170784398,0.5937135041003572,0.010631190362822446,0.07937210736461628,未知
2025-02-12,57.142761636295724,56.7828472945105,57.60252247101959,56.312135920728004,1937332,56.32657719188941,56.47725170784398,56.47725170784398,0.3427531088461109,0.00607286564261562,0.037477901428305475,未知
2025-02-13,57.792733088266516,57.913984680920045,57.95075064795367,57.68783494381626,10598628,56.61392378650462,56.47725170784398,56.47725170784398,1.1311373864095415,0.01992040625477572,0.14136475621540615,未知
2025-02-14,57.395899080282085,57.29723853826904,57.715800368055646,56.96450781803128,9432220,56.856109076185604,56.47725170784398,56.47725170784398,-0.616746142651003,-0.010649347408039635,0.15989879293060144,未知
2025-02-17,56.71434310419584,57.24093227339652,57.70159450193498,56.20089464259243,4266994,57.1350193945521,56.47725170784398,56.47725170784398,-0.05630626487252499,-0.0009827046871537766,0.043859027186116624,未知
2025-02-18,56.99040589441951,56.958138643067855,57.08840607234992,56.47759835540087,9712369,57.23862828603279,56.47725170784398,56.47725170784398,-0.282793630328662,-0.004940409233343219,0.1678367844054454,未知
2025-02-19,56.91997697154007,56.75206483457709,57.02915749966867,56.20410924447069,2983976,57.23247179404611,56.77952449296776,56.47725170784398,-0.20607380849076407,-0.003617987058568398,0.0521301687887859,未知
2025-02-20,57.71696982803118,57.193744186175806,57.82303357028538,56.77218568308816,7902035,57.08842369509726,56.851173740800945,56.47725170784398,0.4416793515987152,0.007782612894986951,0.10853299512638985,未知
2025-02-21,55.91059917806792,56.36416795133431,56.66256370841617,55.63759821201231,8428472,56.90180957771032,56.878959326947964,56.47725170784398,-0.8295762348414968,-0.01450466736608603,0.09648182587207248,未知
2025-02-24,54.34702120945582,54.09381482128639,54.54025338354337,53.720859670481445,7961379,56.2723860872883,56.70370274092019,56.47725170784398,-2.2703531300479227,-0.04028007886159485,0.10070722329744171,未知
2025-02-25,54.42430040898687,54.2679354094855,54.8827323890883,53.84339080615903,5068941,55.73434544057183,56.486486863302304,56.47725170784398,0.17412058819911636,0.0032188631690031667,0.059980972895730275,未知
2025-02-26,55.80722292905723,56.24207262251003,56.27731681976845,55.681867859165884,9329351,55.63234699815841,56.43240939610226,56.47725170784398,1.9741372130245267,0.03637759937112822,0.12837397731995284,未知
2025-02-27,56.14544863460955,56.61233501495868,56.9056286691652,56.06084738709947,1935973,55.51606516391498,56.30224442950613,56.47725170784398,0.37026239244865167,0.006583370334407979,0.021123227862801026,未知
2025-02-28,53.685229816944215,54.07534471774277,54.39187911970516,53.4143087805262,1682585,55.05830051719668,55.9800550474535,56.47725170784398,-2.536990297215908,-0.04481338380664848,0.018094226909795823,未知
2025-03-03,55.081467376950926,55.1832719569109,55.587977068162445,54.762267758795836,8884075,55.276191944321575,55.77428901580494,56.47725170784398,1.1079272391681272,0.020488583936934254,0.10034182847839965,未知
2025-03-04,55.62863732259721,55.2425038608697,56.13153746148481,54.908192471407204,3148407,55.471105634598416,55.60272553758512,56.47725170784398,0.059231903958796295,0.001073367016095869,0.03290669963660917,未知
2025-03-05,57.24467511225178,57.01123100324365,57.52847399159264,56.6578204455061,10851907,55.62493731074514,55.628642154451775,56.20408332370977,1.7687271423739546,0.03201750497820591,0.13108411735500247,未知
2025-03-06,58.38143658347197,58.07626291857062,58.92764195452242,57.972156705381174,10026555,55.917722891467534,55.71689402769126,56.2840338842461,1.0650319153269692,0.018681089613139107,0.11324868530289649,未知
2025-03-07,59.654818933556655,59.320760774673055,60.08215914775472,58.96683638221758,3563620,56.96680610285358,56.01255331002513,56.445756318486545,1.2444978561024342,0.0214286834854949,0.0603352942922103,未知
2025-03-10,59.15559728332046,58.82429754194655,59.620697510104506,58.37139402973545,8849461,57.69501121986072,56.48560158209115,56.59465216150567,-0.49646323272650505,-0.008369131249214685,0.11411585287222363,未知
2025-03-11,57.1336265838515,56.988697499291455,57.658743354834115,56.44530823149327,9040566,58.04424994754507,56.75767779107174,56.62208232718702,-1.835600042655095,-0.031204793246296932,0.11392903872015718,未知
2025-03-12,57.10455084433551,57.328253783916416,57.786401807655636,56.709554094067926,10586147,58.10765450367962,56.866295907212375,56.64935265165732,0.3395562846249618,0.005958309270521291,0.10924654024570622,未知
2025-03-13,56.86945249110141,57.0541836338731,57.12246233741347,56.84975084343168,7286392,57.903238646740114,56.91048076910383,56.60636259930497,-0.2740701500433147,-0.004780716870887942,0.08749071971475321,未知
2025-03-14,57.92586020664585,57.90706914724605,58.47457505123775,57.69973381450753,6961657,57.62050032125472,57.29365321205415,56.63685412975382,0.8528855133729465,0.014948693663659538,0.09550012687582494,未知
2025-03-17,57.75142276539229,58.01107531107956,58.37980684431118,57.49159360331876,2036113,57.457855875081314,57.57643354747103,56.67536128163798,0.10400616383351036,0.001796087513409521,0.02050749543782736,未知
2025-03-18,56.37728765174418,56.52806479803343,56.57345382251169,56.02344998906041,4557767,57.36572933482971,57.704989641187396,56.65385758938626,-1.483010513046132,-0.025564265187183854,0.07947511616286125,未知
2025-03-19,58.01382236632278,57.829184778898274,58.29208680829811,57.25655775739102,1641057,57.46591553382608,57.78678501875286,56.707713586602324,1.301119980864847,0.02301723905662718,0.027407949665577126,未知
2025-03-20,56.15578247768647,55.98440782641691,56.49356235426617,55.426700618705766,5778692,57.25196037233484,57.57759950953749,56.647246768614366,-1.8447769524813609,-0.031900448874294274,0.05823140043230189,未知
2025-03-21,55.650648276207626,55.752709802645974,56.0946459431179,55.36283652722048,5570522,56.821088503414835,57.220794412334776,56.61667386117995,-0.23169802377093873,-0.0041386170322517775,0.08522785671711011,未知
2025-03-24,56.31281213649444,56.16650403500282,56.41327824689609,56.05140951017506,7558247,56.45217424819949,56.955015061640395,56.720308321865765,0.41379423235684953,0.007421957315108139,0.07919795978873495,未知
